query_id,condition,seed,correct_rank,top5_hit,top10_hit,effective_mse,psnr,max_abs_delta,clipped_fraction,region_mode,caption_source,steps,epsilon
toronto_query_-EilBTWhr8vjdDW-B7MU8A,clean,1234,142,0,0,0.000000,138.1308,0.0000,0.065663,fullframe,published,100,8.0
toronto_query_-EilBTWhr8vjdDW-B7MU8A,isotropic,1234,185,0,0,15.679997,36.1773,17.5472,0.098280,fullframe,published,100,8.0
toronto_query_-EilBTWhr8vjdDW-B7MU8A,geoshield_published_fullframe,1234,70,0,0,15.679997,36.1773,10.0952,0.034364,fullframe,published,100,8.0
zurich_query_0AlvsX9XlPHoz4joTTL7hQ,clean,1234,15,0,0,0.000000,138.1308,0.0000,0.000222,fullframe,published,100,8.0
zurich_query_0AlvsX9XlPHoz4joTTL7hQ,isotropic,1234,11,0,0,15.679997,36.1773,16.6639,0.004650,fullframe,published,100,8.0
zurich_query_0AlvsX9XlPHoz4joTTL7hQ,geoshield_published_fullframe,1234,160,0,0,15.680000,36.1773,10.3991,0.000114,fullframe,published,100,8.0
amman_query_1VTBGOTuAwvnyE1o4Pbm0Q,clean,1234,4,1,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
amman_query_1VTBGOTuAwvnyE1o4Pbm0Q,isotropic,1234,6,0,1,15.679997,36.1773,16.6055,0.000011,fullframe,published,100,8.0
amman_query_1VTBGOTuAwvnyE1o4Pbm0Q,geoshield_published_fullframe,1234,38,0,0,15.680000,36.1773,9.9361,0.000000,fullframe,published,100,8.0
boston_query_-NSEL0mtEJlIM-oR5yFnFg,clean,1234,3,1,1,0.000000,138.1308,0.0000,0.000852,fullframe,published,100,8.0
boston_query_-NSEL0mtEJlIM-oR5yFnFg,isotropic,1234,1,1,1,15.680000,36.1773,16.6348,0.003196,fullframe,published,100,8.0
boston_query_-NSEL0mtEJlIM-oR5yFnFg,geoshield_published_fullframe,1234,3,1,1,15.680000,36.1773,10.0616,0.000277,fullframe,published,100,8.0
cph_query_-IKk5Ns9ayTUN3tqBrl3Ow,clean,1234,15,0,0,0.000000,138.1308,0.0000,0.039464,fullframe,published,100,8.0
cph_query_-IKk5Ns9ayTUN3tqBrl3Ow,isotropic,1234,9,0,1,15.680000,36.1773,17.1585,0.058892,fullframe,published,100,8.0
cph_query_-IKk5Ns9ayTUN3tqBrl3Ow,geoshield_published_fullframe,1234,5,1,1,15.680000,36.1773,9.8528,0.020768,fullframe,published,100,8.0
london_query_-rtMM_qyd5EBLnADEBIUTA,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.002957,fullframe,published,100,8.0
london_query_-rtMM_qyd5EBLnADEBIUTA,isotropic,1234,1,1,1,15.680000,36.1773,16.6561,0.005387,fullframe,published,100,8.0
london_query_-rtMM_qyd5EBLnADEBIUTA,geoshield_published_fullframe,1234,1,1,1,15.679997,36.1773,9.6094,0.001427,fullframe,published,100,8.0
manila_query_-QdSFqylfs0aHx31jOvTVg,clean,1234,3,1,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
manila_query_-QdSFqylfs0aHx31jOvTVg,isotropic,1234,4,1,1,15.679998,36.1773,16.6120,0.000548,fullframe,published,100,8.0
manila_query_-QdSFqylfs0aHx31jOvTVg,geoshield_published_fullframe,1234,1,1,1,15.680001,36.1773,9.4909,0.000000,fullframe,published,100,8.0
nairobi_query_2Xgp5FmRFbMXgBspWoEFNg,clean,1234,74,0,0,0.000000,138.1308,0.0000,0.019770,fullframe,published,100,8.0
nairobi_query_2Xgp5FmRFbMXgBspWoEFNg,isotropic,1234,30,0,0,15.680002,36.1773,16.8248,0.023367,fullframe,published,100,8.0
nairobi_query_2Xgp5FmRFbMXgBspWoEFNg,geoshield_published_fullframe,1234,76,0,0,15.680000,36.1773,10.4091,0.009630,fullframe,published,100,8.0
toronto_query_-FOgEN8RNyKr0s933N-a0w,clean,1234,47,0,0,0.000000,138.1308,0.0000,0.000098,fullframe,published,100,8.0
toronto_query_-FOgEN8RNyKr0s933N-a0w,isotropic,1234,40,0,0,15.680000,36.1773,16.6707,0.005263,fullframe,published,100,8.0
toronto_query_-FOgEN8RNyKr0s933N-a0w,geoshield_published_fullframe,1234,21,0,0,15.680000,36.1773,9.8016,0.000022,fullframe,published,100,8.0
zurich_query_0F0ESDULqwk5km1KbyUEZw,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.004899,fullframe,published,100,8.0
zurich_query_0F0ESDULqwk5km1KbyUEZw,isotropic,1234,1,1,1,15.680002,36.1773,16.8433,0.023660,fullframe,published,100,8.0
zurich_query_0F0ESDULqwk5km1KbyUEZw,geoshield_published_fullframe,1234,1,1,1,15.680000,36.1773,10.5768,0.002333,fullframe,published,100,8.0
amman_query_1_jzc52w72UKyKztvVoygQ,clean,1234,4,1,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
amman_query_1_jzc52w72UKyKztvVoygQ,isotropic,1234,11,0,0,15.679997,36.1773,16.6056,0.000022,fullframe,published,100,8.0
amman_query_1_jzc52w72UKyKztvVoygQ,geoshield_published_fullframe,1234,15,0,0,15.680000,36.1773,9.8680,0.000000,fullframe,published,100,8.0
boston_query_-NUm2lI2JYWeHZ6lrL2eZA,clean,1234,598,0,0,0.000000,138.1308,0.0000,0.001199,fullframe,published,100,8.0
boston_query_-NUm2lI2JYWeHZ6lrL2eZA,isotropic,1234,441,0,0,15.679997,36.1773,16.7143,0.010482,fullframe,published,100,8.0
boston_query_-NUm2lI2JYWeHZ6lrL2eZA,geoshield_published_fullframe,1234,617,0,0,15.679998,36.1773,9.9383,0.000521,fullframe,published,100,8.0
cph_query_-JMzfm4NuuBt61JuZ2sggw,clean,1234,11,0,0,0.000000,138.1308,0.0000,0.095795,fullframe,published,100,8.0
cph_query_-JMzfm4NuuBt61JuZ2sggw,isotropic,1234,8,0,1,15.679997,36.1773,17.6470,0.109722,fullframe,published,100,8.0
cph_query_-JMzfm4NuuBt61JuZ2sggw,geoshield_published_fullframe,1234,16,0,0,15.680000,36.1773,10.5159,0.050119,fullframe,published,100,8.0
london_query_-u8BrzndSdD1lHKeeOwN1A,clean,1234,4,1,1,0.000000,138.1308,0.0000,0.000043,fullframe,published,100,8.0
london_query_-u8BrzndSdD1lHKeeOwN1A,isotropic,1234,4,1,1,15.680000,36.1773,16.5333,0.002848,fullframe,published,100,8.0
london_query_-u8BrzndSdD1lHKeeOwN1A,geoshield_published_fullframe,1234,3,1,1,15.680000,36.1773,9.6447,0.000000,fullframe,published,100,8.0
manila_query_-QvNwUfMuYwx4zaJzG9hHA,clean,1234,2,1,1,0.000000,138.1308,0.0000,0.003760,fullframe,published,100,8.0
manila_query_-QvNwUfMuYwx4zaJzG9hHA,isotropic,1234,2,1,1,15.679997,36.1773,16.7393,0.012826,fullframe,published,100,8.0
manila_query_-QvNwUfMuYwx4zaJzG9hHA,geoshield_published_fullframe,1234,3,1,1,15.680001,36.1773,9.5422,0.001736,fullframe,published,100,8.0
nairobi_query_2hMXkBjbWEdGXSh4zxGVeg,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000597,fullframe,published,100,8.0
nairobi_query_2hMXkBjbWEdGXSh4zxGVeg,isotropic,1234,2,1,1,15.680000,36.1773,16.6513,0.004335,fullframe,published,100,8.0
nairobi_query_2hMXkBjbWEdGXSh4zxGVeg,geoshield_published_fullframe,1234,6,0,1,15.679998,36.1773,10.2624,0.000374,fullframe,published,100,8.0
toronto_query_-FRsj6TVpdbM-sdJNwZZbw,clean,1234,6,0,1,0.000000,138.1308,0.0000,0.040196,fullframe,published,100,8.0
toronto_query_-FRsj6TVpdbM-sdJNwZZbw,isotropic,1234,12,0,0,15.679996,36.1773,17.0563,0.050429,fullframe,published,100,8.0
toronto_query_-FRsj6TVpdbM-sdJNwZZbw,geoshield_published_fullframe,1234,17,0,0,15.680000,36.1773,10.0053,0.020785,fullframe,published,100,8.0
zurich_query_0FEApLaNMLno1PTABlbYyQ,clean,1234,10,0,1,0.000000,138.1308,0.0000,0.001861,fullframe,published,100,8.0
zurich_query_0FEApLaNMLno1PTABlbYyQ,isotropic,1234,4,1,1,15.680000,36.1773,16.7413,0.013178,fullframe,published,100,8.0
zurich_query_0FEApLaNMLno1PTABlbYyQ,geoshield_published_fullframe,1234,7,0,1,15.679997,36.1773,9.6991,0.000846,fullframe,published,100,8.0
amman_query_1jA0_v7p_4KHVbia4DG7Bw,clean,1234,2,1,1,0.000000,138.1308,0.0000,0.000011,fullframe,published,100,8.0
amman_query_1jA0_v7p_4KHVbia4DG7Bw,isotropic,1234,3,1,1,15.680001,36.1773,16.6163,0.000960,fullframe,published,100,8.0
amman_query_1jA0_v7p_4KHVbia4DG7Bw,geoshield_published_fullframe,1234,1,1,1,15.680000,36.1773,10.0172,0.000016,fullframe,published,100,8.0
boston_query_-O6nZhSO0Cgq4iaZ522K2g,clean,1234,7,0,1,0.000000,138.1308,0.0000,0.001232,fullframe,published,100,8.0
boston_query_-O6nZhSO0Cgq4iaZ522K2g,isotropic,1234,11,0,0,15.680001,36.1773,16.6597,0.005436,fullframe,published,100,8.0
boston_query_-O6nZhSO0Cgq4iaZ522K2g,geoshield_published_fullframe,1234,4,1,1,15.680000,36.1773,9.5075,0.000662,fullframe,published,100,8.0
cph_query_-MUw194v9r5C1394mci6-A,clean,1234,5,1,1,0.000000,138.1308,0.0000,0.016032,fullframe,published,100,8.0
cph_query_-MUw194v9r5C1394mci6-A,isotropic,1234,4,1,1,15.680001,36.1773,16.8018,0.021474,fullframe,published,100,8.0
cph_query_-MUw194v9r5C1394mci6-A,geoshield_published_fullframe,1234,3,1,1,15.680000,36.1773,9.8136,0.008214,fullframe,published,100,8.0
london_query_-vkja3p0MzaoZlQOooT-YQ,clean,1234,20,0,0,0.000000,138.1308,0.0000,0.000022,fullframe,published,100,8.0
london_query_-vkja3p0MzaoZlQOooT-YQ,isotropic,1234,15,0,0,15.679998,36.1773,16.6372,0.002881,fullframe,published,100,8.0
london_query_-vkja3p0MzaoZlQOooT-YQ,geoshield_published_fullframe,1234,36,0,0,15.680000,36.1773,9.8660,0.000022,fullframe,published,100,8.0
manila_query_-RZzhLSoiUGq-PShtIhzxw,clean,1234,127,0,0,0.000000,138.1308,0.0000,0.000049,fullframe,published,100,8.0
manila_query_-RZzhLSoiUGq-PShtIhzxw,isotropic,1234,98,0,0,15.679997,36.1773,16.6343,0.002669,fullframe,published,100,8.0
manila_query_-RZzhLSoiUGq-PShtIhzxw,geoshield_published_fullframe,1234,68,0,0,15.679997,36.1773,10.0335,0.000038,fullframe,published,100,8.0
nairobi_query_2wqDKqSdeRPYg6X996gZ0w,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000033,fullframe,published,100,8.0
nairobi_query_2wqDKqSdeRPYg6X996gZ0w,isotropic,1234,1,1,1,15.679997,36.1773,16.6129,0.000629,fullframe,published,100,8.0
nairobi_query_2wqDKqSdeRPYg6X996gZ0w,geoshield_published_fullframe,1234,1,1,1,15.680001,36.1773,10.0669,0.000005,fullframe,published,100,8.0
toronto_query_-FohtR51AFcyGSLgiTdXzw,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.067632,fullframe,published,100,8.0
toronto_query_-FohtR51AFcyGSLgiTdXzw,isotropic,1234,1,1,1,15.680000,36.1773,17.4148,0.085731,fullframe,published,100,8.0
toronto_query_-FohtR51AFcyGSLgiTdXzw,geoshield_published_fullframe,1234,1,1,1,15.679997,36.1773,9.9654,0.034576,fullframe,published,100,8.0
zurich_query_0I7IdNKcKWGXL-wmkUdx2A,clean,1234,16,0,0,0.000000,138.1308,0.0000,0.004715,fullframe,published,100,8.0
zurich_query_0I7IdNKcKWGXL-wmkUdx2A,isotropic,1234,27,0,0,15.679997,36.1773,16.7531,0.014893,fullframe,published,100,8.0
zurich_query_0I7IdNKcKWGXL-wmkUdx2A,geoshield_published_fullframe,1234,67,0,0,15.679998,36.1773,9.8552,0.002745,fullframe,published,100,8.0
amman_query_1n6vx0uExn56MfvA6toRJw,clean,1234,9,0,1,0.000000,138.1308,0.0000,0.000456,fullframe,published,100,8.0
amman_query_1n6vx0uExn56MfvA6toRJw,isotropic,1234,15,0,0,15.679997,36.1773,16.6231,0.001763,fullframe,published,100,8.0
amman_query_1n6vx0uExn56MfvA6toRJw,geoshield_published_fullframe,1234,89,0,0,15.680000,36.1773,10.5340,0.000250,fullframe,published,100,8.0
boston_query_-OEJzVyBJiypLsHkeOqxKn,clean,1234,57,0,0,0.000000,138.1308,0.0000,0.003266,fullframe,published,100,8.0
boston_query_-OEJzVyBJiypLsHkeOqxKn,isotropic,1234,62,0,0,15.679997,36.1773,16.6686,0.007123,fullframe,published,100,8.0
boston_query_-OEJzVyBJiypLsHkeOqxKn,geoshield_published_fullframe,1234,27,0,0,15.679998,36.1773,9.7101,0.001421,fullframe,published,100,8.0
cph_query_-Mwdj8AXbTR5wrPmQKRbhQ,clean,1234,3,1,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
cph_query_-Mwdj8AXbTR5wrPmQKRbhQ,isotropic,1234,2,1,1,15.680000,36.1773,16.6050,0.000016,fullframe,published,100,8.0
cph_query_-Mwdj8AXbTR5wrPmQKRbhQ,geoshield_published_fullframe,1234,1,1,1,15.679998,36.1773,10.0470,0.000000,fullframe,published,100,8.0
london_query_-wX-mY4F2ewX9tlr1_JTbw,clean,1234,204,0,0,0.000000,138.1308,0.0000,0.000157,fullframe,published,100,8.0
london_query_-wX-mY4F2ewX9tlr1_JTbw,isotropic,1234,189,0,0,15.680000,36.1773,16.6768,0.006277,fullframe,published,100,8.0
london_query_-wX-mY4F2ewX9tlr1_JTbw,geoshield_published_fullframe,1234,192,0,0,15.680000,36.1773,10.2752,0.000114,fullframe,published,100,8.0
manila_query_-SSrBkppXcUPQnmvRyEZaA,clean,1234,979,0,0,0.000000,138.1308,0.0000,0.000016,fullframe,published,100,8.0
manila_query_-SSrBkppXcUPQnmvRyEZaA,isotropic,1234,958,0,0,15.679998,36.1773,16.7339,0.010010,fullframe,published,100,8.0
manila_query_-SSrBkppXcUPQnmvRyEZaA,geoshield_published_fullframe,1234,702,0,0,15.680000,36.1773,10.2168,0.000000,fullframe,published,100,8.0
nairobi_query_32eRlu6tx-Q_LzhBd8iTQA,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000016,fullframe,published,100,8.0
nairobi_query_32eRlu6tx-Q_LzhBd8iTQA,isotropic,1234,1,1,1,15.680000,36.1773,16.6146,0.000846,fullframe,published,100,8.0
nairobi_query_32eRlu6tx-Q_LzhBd8iTQA,geoshield_published_fullframe,1234,2,1,1,15.679998,36.1773,10.0216,0.000005,fullframe,published,100,8.0
toronto_query_-HBbI6fcMz-R3CyduFEoDg,clean,1234,256,0,0,0.000000,138.1308,0.0000,0.000315,fullframe,published,100,8.0
toronto_query_-HBbI6fcMz-R3CyduFEoDg,isotropic,1234,121,0,0,15.679997,36.1773,16.6358,0.002599,fullframe,published,100,8.0
toronto_query_-HBbI6fcMz-R3CyduFEoDg,geoshield_published_fullframe,1234,381,0,0,15.679997,36.1773,9.7596,0.000109,fullframe,published,100,8.0
zurich_query_0IZVsW_UPLzI_vUm51hEMQ,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.001302,fullframe,published,100,8.0
zurich_query_0IZVsW_UPLzI_vUm51hEMQ,isotropic,1234,1,1,1,15.679997,36.1773,16.7223,0.010970,fullframe,published,100,8.0
zurich_query_0IZVsW_UPLzI_vUm51hEMQ,geoshield_published_fullframe,1234,1,1,1,15.679998,36.1773,10.0238,0.000705,fullframe,published,100,8.0
amman_query_1qMrYvXqBvZDS0XUd5cEtg,clean,1234,6,0,1,0.000000,138.1308,0.0000,0.000011,fullframe,published,100,8.0
amman_query_1qMrYvXqBvZDS0XUd5cEtg,isotropic,1234,6,0,1,15.679998,36.1773,16.6083,0.000315,fullframe,published,100,8.0
amman_query_1qMrYvXqBvZDS0XUd5cEtg,geoshield_published_fullframe,1234,1,1,1,15.680000,36.1773,9.8846,0.000000,fullframe,published,100,8.0
boston_query_-OlQhKn0bS9eZTkeJL6ovw,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.003933,fullframe,published,100,8.0
boston_query_-OlQhKn0bS9eZTkeJL6ovw,isotropic,1234,1,1,1,15.680000,36.1773,16.8138,0.021522,fullframe,published,100,8.0
boston_query_-OlQhKn0bS9eZTkeJL6ovw,geoshield_published_fullframe,1234,1,1,1,15.680001,36.1773,9.6080,0.001975,fullframe,published,100,8.0
cph_query_-N9mbKdWcHyUUsU1379EgA,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.083035,fullframe,published,100,8.0
cph_query_-N9mbKdWcHyUUsU1379EgA,isotropic,1234,1,1,1,15.679997,36.1773,17.7888,0.121414,fullframe,published,100,8.0
cph_query_-N9mbKdWcHyUUsU1379EgA,geoshield_published_fullframe,1234,1,1,1,15.679997,36.1773,10.1344,0.042828,fullframe,published,100,8.0
london_query_02vfV_A3zc1S9Akd07xuEA,clean,1234,46,0,0,0.000000,138.1308,0.0000,0.015858,fullframe,published,100,8.0
london_query_02vfV_A3zc1S9Akd07xuEA,isotropic,1234,31,0,0,15.679998,36.1773,16.9145,0.032926,fullframe,published,100,8.0
london_query_02vfV_A3zc1S9Akd07xuEA,geoshield_published_fullframe,1234,3,1,1,15.680000,36.1773,9.1051,0.007503,fullframe,published,100,8.0
manila_query_-Tmeby1UCsrkKNvVnN7L5g,clean,1234,569,0,0,0.000000,138.1308,0.0000,0.022461,fullframe,published,100,8.0
manila_query_-Tmeby1UCsrkKNvVnN7L5g,isotropic,1234,593,0,0,15.680000,36.1773,17.0164,0.042225,fullframe,published,100,8.0
manila_query_-Tmeby1UCsrkKNvVnN7L5g,geoshield_published_fullframe,1234,488,0,0,15.679997,36.1773,9.9542,0.011947,fullframe,published,100,8.0
nairobi_query_37RDt83nGFaZl6CPpzqlTw,clean,1234,3,1,1,0.000000,138.1308,0.0000,0.028689,fullframe,published,100,8.0
nairobi_query_37RDt83nGFaZl6CPpzqlTw,isotropic,1234,4,1,1,15.679996,36.1773,17.0131,0.043625,fullframe,published,100,8.0
nairobi_query_37RDt83nGFaZl6CPpzqlTw,geoshield_published_fullframe,1234,27,0,0,15.680001,36.1773,9.8903,0.013015,fullframe,published,100,8.0
toronto_query_-IlXU6r8OSJejg6wnFTYMQ,clean,1234,454,0,0,0.000000,138.1308,0.0000,0.000103,fullframe,published,100,8.0
toronto_query_-IlXU6r8OSJejg6wnFTYMQ,isotropic,1234,286,0,0,15.680001,36.1773,16.6183,0.001259,fullframe,published,100,8.0
toronto_query_-IlXU6r8OSJejg6wnFTYMQ,geoshield_published_fullframe,1234,460,0,0,15.680000,36.1773,10.3665,0.000011,fullframe,published,100,8.0
zurich_query_0Ky7pgdILHyYlzjahHNGZg,clean,1234,1066,0,0,0.000000,138.1308,0.0000,0.001139,fullframe,published,100,8.0
zurich_query_0Ky7pgdILHyYlzjahHNGZg,isotropic,1234,1280,0,0,15.679998,36.1773,16.8737,0.024257,fullframe,published,100,8.0
zurich_query_0Ky7pgdILHyYlzjahHNGZg,geoshield_published_fullframe,1234,1128,0,0,15.679997,36.1773,9.7542,0.000515,fullframe,published,100,8.0
amman_query_1rZerb0T7z_1E7yKfEBCtA,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000250,fullframe,published,100,8.0
amman_query_1rZerb0T7z_1E7yKfEBCtA,isotropic,1234,5,1,1,15.680000,36.1773,16.6523,0.004438,fullframe,published,100,8.0
amman_query_1rZerb0T7z_1E7yKfEBCtA,geoshield_published_fullframe,1234,10,0,1,15.680000,36.1773,9.9321,0.000109,fullframe,published,100,8.0
boston_query_-Phryua7d1FHhpGGfaEGcg,clean,1234,54,0,0,0.000000,138.1308,0.0000,0.001519,fullframe,published,100,8.0
boston_query_-Phryua7d1FHhpGGfaEGcg,isotropic,1234,35,0,0,15.680000,36.1773,16.6162,0.009836,fullframe,published,100,8.0
boston_query_-Phryua7d1FHhpGGfaEGcg,geoshield_published_fullframe,1234,107,0,0,15.679998,36.1773,9.8032,0.000656,fullframe,published,100,8.0
cph_query_-PRZAb6qxjSdDqzgOekgbg,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000244,fullframe,published,100,8.0
cph_query_-PRZAb6qxjSdDqzgOekgbg,isotropic,1234,1,1,1,15.680000,36.1773,16.6444,0.003440,fullframe,published,100,8.0
cph_query_-PRZAb6qxjSdDqzgOekgbg,geoshield_published_fullframe,1234,1,1,1,15.680000,36.1773,9.5694,0.000146,fullframe,published,100,8.0
london_query_039iugtZTFguj-7UQyc-wg,clean,1234,3,1,1,0.000000,138.1308,0.0000,0.130377,fullframe,published,100,8.0
london_query_039iugtZTFguj-7UQyc-wg,isotropic,1234,9,0,1,15.679997,36.1773,17.9919,0.144656,fullframe,published,100,8.0
london_query_039iugtZTFguj-7UQyc-wg,geoshield_published_fullframe,1234,5,1,1,15.679997,36.1773,10.0583,0.068582,fullframe,published,100,8.0
manila_query_-TrGJy3CeaXApOffGndlqg,clean,1234,56,0,0,0.000000,138.1308,0.0000,0.003337,fullframe,published,100,8.0
manila_query_-TrGJy3CeaXApOffGndlqg,isotropic,1234,76,0,0,15.680001,36.1773,16.8673,0.024463,fullframe,published,100,8.0
manila_query_-TrGJy3CeaXApOffGndlqg,geoshield_published_fullframe,1234,82,0,0,15.679997,36.1773,9.5371,0.001459,fullframe,published,100,8.0
nairobi_query_38y5DGnb1BCdL2r_1MWELg,clean,1234,111,0,0,0.000000,138.1308,0.0000,0.023812,fullframe,published,100,8.0
nairobi_query_38y5DGnb1BCdL2r_1MWELg,isotropic,1234,107,0,0,15.679995,36.1773,16.8900,0.030035,fullframe,published,100,8.0
nairobi_query_38y5DGnb1BCdL2r_1MWELg,geoshield_published_fullframe,1234,98,0,0,15.680000,36.1773,10.0495,0.011230,fullframe,published,100,8.0
toronto_query_-Iyv6ydukEfueu-CphPhwg,clean,1234,8,0,1,0.000000,138.1308,0.0000,0.054861,fullframe,published,100,8.0
toronto_query_-Iyv6ydukEfueu-CphPhwg,isotropic,1234,7,0,1,15.679995,36.1773,17.3465,0.078678,fullframe,published,100,8.0
toronto_query_-Iyv6ydukEfueu-CphPhwg,geoshield_published_fullframe,1234,7,0,1,15.680000,36.1773,9.9155,0.028592,fullframe,published,100,8.0
zurich_query_0PrObi7NiUNPMe7_RDu2Ng,clean,1234,467,0,0,0.000000,138.1308,0.0000,0.000065,fullframe,published,100,8.0
zurich_query_0PrObi7NiUNPMe7_RDu2Ng,isotropic,1234,342,0,0,15.679997,36.1773,16.6241,0.001671,fullframe,published,100,8.0
zurich_query_0PrObi7NiUNPMe7_RDu2Ng,geoshield_published_fullframe,1234,276,0,0,15.680001,36.1773,9.7028,0.000005,fullframe,published,100,8.0
amman_query_1uJbVMOMqlPVx4GYc2BgOA,clean,1234,38,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
amman_query_1uJbVMOMqlPVx4GYc2BgOA,isotropic,1234,99,0,0,15.680000,36.1773,16.6058,0.000033,fullframe,published,100,8.0
amman_query_1uJbVMOMqlPVx4GYc2BgOA,geoshield_published_fullframe,1234,149,0,0,15.679998,36.1773,10.2354,0.000000,fullframe,published,100,8.0
boston_query_-Ptt76cqL8Ath-qW7aRUQw,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000005,fullframe,published,100,8.0
boston_query_-Ptt76cqL8Ath-qW7aRUQw,isotropic,1234,1,1,1,15.679997,36.1773,16.6108,0.000575,fullframe,published,100,8.0
boston_query_-Ptt76cqL8Ath-qW7aRUQw,geoshield_published_fullframe,1234,5,1,1,15.679997,36.1773,9.6315,0.000005,fullframe,published,100,8.0
cph_query_-Q4-mvnV6y-0yK62OXn-1w,clean,1234,507,0,0,0.000000,138.1308,0.0000,0.003488,fullframe,published,100,8.0
cph_query_-Q4-mvnV6y-0yK62OXn-1w,isotropic,1234,560,0,0,15.680001,36.1773,16.6680,0.006847,fullframe,published,100,8.0
cph_query_-Q4-mvnV6y-0yK62OXn-1w,geoshield_published_fullframe,1234,424,0,0,15.679997,36.1773,9.8383,0.001731,fullframe,published,100,8.0
london_query_03BhnvDRczArNBQm0Qu0tQ,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.009809,fullframe,published,100,8.0
london_query_03BhnvDRczArNBQm0Qu0tQ,isotropic,1234,1,1,1,15.679997,36.1773,16.7544,0.015131,fullframe,published,100,8.0
london_query_03BhnvDRczArNBQm0Qu0tQ,geoshield_published_fullframe,1234,5,1,1,15.679997,36.1773,10.1086,0.004807,fullframe,published,100,8.0
manila_query_-Tvw2ZcjPmZrmxcJ3PNHwQ,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
manila_query_-Tvw2ZcjPmZrmxcJ3PNHwQ,isotropic,1234,1,1,1,15.679997,36.1773,16.6453,0.003662,fullframe,published,100,8.0
manila_query_-Tvw2ZcjPmZrmxcJ3PNHwQ,geoshield_published_fullframe,1234,1,1,1,15.680001,36.1773,9.3942,0.000000,fullframe,published,100,8.0
nairobi_query_3BfqchD1dC_R_VKSm6NXMQ,clean,1234,28,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
nairobi_query_3BfqchD1dC_R_VKSm6NXMQ,isotropic,1234,35,0,0,15.679998,36.1773,16.6071,0.000174,fullframe,published,100,8.0
nairobi_query_3BfqchD1dC_R_VKSm6NXMQ,geoshield_published_fullframe,1234,48,0,0,15.679997,36.1773,9.8514,0.000000,fullframe,published,100,8.0
toronto_query_-J6MOLqIZtzsA-CH6ie5Cg,clean,1234,28,0,0,0.000000,138.1308,0.0000,0.007113,fullframe,published,100,8.0
toronto_query_-J6MOLqIZtzsA-CH6ie5Cg,isotropic,1234,20,0,0,15.680000,36.1773,16.7933,0.018338,fullframe,published,100,8.0
toronto_query_-J6MOLqIZtzsA-CH6ie5Cg,geoshield_published_fullframe,1234,13,0,0,15.679997,36.1773,9.4215,0.003836,fullframe,published,100,8.0
zurich_query_0Spj-pWISRRStxENII8G4A,clean,1234,88,0,0,0.000000,138.1308,0.0000,0.000233,fullframe,published,100,8.0
zurich_query_0Spj-pWISRRStxENII8G4A,isotropic,1234,168,0,0,15.680000,36.1773,16.6944,0.007069,fullframe,published,100,8.0
zurich_query_0Spj-pWISRRStxENII8G4A,geoshield_published_fullframe,1234,160,0,0,15.680000,36.1773,9.6492,0.000092,fullframe,published,100,8.0
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,clean,1234,66,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,isotropic,1234,113,0,0,15.679997,36.1773,16.6052,0.000005,fullframe,published,100,8.0
amman_query_23YO5CD18Cg_wG_ZhqhbQQ,geoshield_published_fullframe,1234,146,0,0,15.679997,36.1773,9.9865,0.000000,fullframe,published,100,8.0
boston_query_-RyJCN_Rrfvr2l9jqadkcQ,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.001883,fullframe,published,100,8.0
boston_query_-RyJCN_Rrfvr2l9jqadkcQ,isotropic,1234,1,1,1,15.679997,36.1773,17.0525,0.036301,fullframe,published,100,8.0
boston_query_-RyJCN_Rrfvr2l9jqadkcQ,geoshield_published_fullframe,1234,1,1,1,15.680001,36.1773,10.5538,0.000738,fullframe,published,100,8.0
cph_query_-Q7samX2RjJwU9xiKFxpug,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000060,fullframe,published,100,8.0
cph_query_-Q7samX2RjJwU9xiKFxpug,isotropic,1234,1,1,1,15.680000,36.1773,16.5461,0.003771,fullframe,published,100,8.0
