query_id,condition,seed,clip_len,pooling,correct_rank,correct_place,mean_mse
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,1234,1,first,88,nairobi:10,15.679996
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,1234,1,mean,88,nairobi:10,15.679996
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,1234,1,max,88,nairobi:10,15.679996
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,1234,1,best_frame,88,nairobi:10,15.679996
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,1234,2,first,88,nairobi:10,15.679996
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,1234,2,mean,136,nairobi:10,15.679996
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,1234,2,max,141,nairobi:10,15.679996
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,1234,2,best_frame,99,nairobi:10,15.679996
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,1234,4,first,88,nairobi:10,15.679997
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,1234,4,mean,130,nairobi:10,15.679997
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,1234,4,max,143,nairobi:10,15.679997
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,1234,4,best_frame,102,nairobi:10,15.679997
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,1234,7,first,88,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,1234,7,mean,102,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,1234,7,max,136,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,1234,7,best_frame,177,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,5678,1,first,38,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,5678,1,mean,38,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,5678,1,max,38,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,5678,1,best_frame,38,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,5678,2,first,38,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,5678,2,mean,21,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,5678,2,max,19,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,5678,2,best_frame,41,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,5678,4,first,38,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,5678,4,mean,22,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,5678,4,max,14,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,5678,4,best_frame,7,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,5678,7,first,38,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,5678,7,mean,10,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,5678,7,max,7,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,5678,7,best_frame,15,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,5678,1,first,75,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,5678,1,mean,75,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,5678,1,max,75,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,5678,1,best_frame,75,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,5678,2,first,75,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,5678,2,mean,87,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,5678,2,max,50,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,5678,2,best_frame,86,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,5678,4,first,75,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,5678,4,mean,36,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,5678,4,max,42,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,5678,4,best_frame,88,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,5678,7,first,75,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,5678,7,mean,33,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,5678,7,max,41,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,5678,7,best_frame,28,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,5678,1,first,24,nairobi:10,15.680001
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,5678,1,mean,24,nairobi:10,15.680001
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,5678,1,max,24,nairobi:10,15.680001
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,5678,1,best_frame,24,nairobi:10,15.680001
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,5678,2,first,24,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,5678,2,mean,39,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,5678,2,max,38,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,5678,2,best_frame,48,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,5678,4,first,24,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,5678,4,mean,53,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,5678,4,max,55,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,5678,4,best_frame,70,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,5678,7,first,24,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,5678,7,mean,87,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,5678,7,max,78,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,5678,7,best_frame,117,nairobi:10,15.679999
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,9012,1,first,47,nairobi:10,15.679997
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,9012,1,mean,47,nairobi:10,15.679997
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,9012,1,max,47,nairobi:10,15.679997
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,9012,1,best_frame,47,nairobi:10,15.679997
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,9012,2,first,47,nairobi:10,15.679996
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,9012,2,mean,28,nairobi:10,15.679996
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,9012,2,max,25,nairobi:10,15.679996
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,9012,2,best_frame,40,nairobi:10,15.679996
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,9012,4,first,47,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,9012,4,mean,28,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,9012,4,max,24,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,9012,4,best_frame,14,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,9012,7,first,47,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,9012,7,mean,12,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,9012,7,max,7,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,isotropic,9012,7,best_frame,10,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,9012,1,first,51,nairobi:10,15.679997
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,9012,1,mean,51,nairobi:10,15.679997
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,9012,1,max,51,nairobi:10,15.679997
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,9012,1,best_frame,51,nairobi:10,15.679997
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,9012,2,first,51,nairobi:10,15.679997
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,9012,2,mean,17,nairobi:10,15.679997
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,9012,2,max,13,nairobi:10,15.679997
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,9012,2,best_frame,14,nairobi:10,15.679997
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,9012,4,first,51,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,9012,4,mean,22,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,9012,4,max,35,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,9012,4,best_frame,14,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,9012,7,first,51,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,9012,7,mean,14,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,9012,7,max,13,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,direction,9012,7,best_frame,14,nairobi:10,15.679998
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,9012,1,first,109,nairobi:10,15.680001
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,9012,1,mean,109,nairobi:10,15.680001
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,9012,1,max,109,nairobi:10,15.680001
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,9012,1,best_frame,109,nairobi:10,15.680001
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,9012,2,first,109,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,9012,2,mean,161,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,9012,2,max,142,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,9012,2,best_frame,123,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,9012,4,first,109,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,9012,4,mean,136,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,9012,4,max,102,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,9012,4,best_frame,157,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,9012,7,first,109,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,9012,7,mean,122,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,9012,7,max,145,nairobi:10,15.680000
nairobi_query_3vVoHZDD0-kVhbBxDTYEjw,hardened,9012,7,best_frame,175,nairobi:10,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,5678,1,first,181,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,5678,1,mean,181,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,5678,1,max,181,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,5678,1,best_frame,181,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,5678,2,first,181,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,5678,2,mean,116,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,5678,2,max,163,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,5678,2,best_frame,181,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,5678,4,first,181,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,5678,4,mean,186,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,5678,4,max,298,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,5678,4,best_frame,286,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,5678,1,first,279,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,5678,1,mean,279,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,5678,1,max,279,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,5678,1,best_frame,279,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,5678,2,first,279,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,5678,2,mean,444,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,5678,2,max,448,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,5678,2,best_frame,285,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,5678,4,first,279,nairobi:15,15.679998
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,5678,4,mean,473,nairobi:15,15.679998
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,5678,4,max,514,nairobi:15,15.679998
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,5678,4,best_frame,288,nairobi:15,15.679998
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,isotropic,9012,1,first,1,nairobi:15,15.679997
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,isotropic,9012,1,mean,1,nairobi:15,15.679997
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,isotropic,9012,1,max,1,nairobi:15,15.679997
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,isotropic,9012,1,best_frame,1,nairobi:15,15.679997
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,isotropic,9012,2,first,1,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,isotropic,9012,2,mean,5,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,isotropic,9012,2,max,6,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,isotropic,9012,2,best_frame,42,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,isotropic,9012,4,first,1,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,isotropic,9012,4,mean,3,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,isotropic,9012,4,max,4,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,isotropic,9012,4,best_frame,27,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,9012,1,first,458,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,9012,1,mean,458,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,9012,1,max,458,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,9012,1,best_frame,458,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,9012,2,first,458,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,9012,2,mean,341,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,9012,2,max,374,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,9012,2,best_frame,172,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,9012,4,first,458,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,9012,4,mean,254,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,9012,4,max,257,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,direction,9012,4,best_frame,172,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,9012,1,first,378,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,9012,1,mean,378,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,9012,1,max,378,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,9012,1,best_frame,378,nairobi:15,15.680000
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,9012,2,first,378,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,9012,2,mean,145,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,9012,2,max,176,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,9012,2,best_frame,63,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,9012,4,first,378,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,9012,4,mean,299,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,9012,4,max,355,nairobi:15,15.679999
nairobi_query_0-ZdPdUGwVdDwKbIOxQCBA,hardened,9012,4,best_frame,83,nairobi:15,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,1234,1,first,5,nairobi:10,15.680001
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,1234,1,mean,5,nairobi:10,15.680001
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,1234,1,max,5,nairobi:10,15.680001
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,1234,1,best_frame,5,nairobi:10,15.680001
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,1234,2,first,5,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,1234,2,mean,9,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,1234,2,max,7,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,1234,2,best_frame,17,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,1234,4,first,5,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,1234,4,mean,11,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,1234,4,max,7,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,1234,4,best_frame,18,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,1234,7,first,5,nairobi:10,15.679998
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,1234,7,mean,11,nairobi:10,15.679998
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,1234,7,max,10,nairobi:10,15.679998
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,1234,7,best_frame,15,nairobi:10,15.679998
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,1234,1,first,1,nairobi:10,15.680000
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,1234,1,mean,1,nairobi:10,15.680000
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,1234,1,max,1,nairobi:10,15.680000
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,1234,1,best_frame,1,nairobi:10,15.680000
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,1234,2,first,1,nairobi:10,15.680001
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,1234,2,mean,2,nairobi:10,15.680001
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,1234,2,max,2,nairobi:10,15.680001
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,1234,2,best_frame,2,nairobi:10,15.680001
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,1234,4,first,1,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,1234,4,mean,2,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,1234,4,max,2,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,1234,4,best_frame,1,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,1234,7,first,1,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,1234,7,mean,1,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,1234,7,max,2,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,1234,7,best_frame,1,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,hardened,1234,1,first,58,nairobi:10,15.680000
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,hardened,1234,1,mean,58,nairobi:10,15.680000
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,hardened,1234,1,max,58,nairobi:10,15.680000
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,hardened,1234,1,best_frame,58,nairobi:10,15.680000
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,hardened,1234,2,first,58,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,hardened,1234,2,mean,21,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,hardened,1234,2,max,22,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,hardened,1234,2,best_frame,25,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,hardened,1234,4,first,58,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,hardened,1234,4,mean,8,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,hardened,1234,4,max,13,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,hardened,1234,4,best_frame,2,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,hardened,1234,7,first,58,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,hardened,1234,7,mean,10,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,hardened,1234,7,max,21,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,hardened,1234,7,best_frame,2,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,5678,1,first,6,nairobi:10,15.679997
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,5678,1,mean,6,nairobi:10,15.679997
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,5678,1,max,6,nairobi:10,15.679997
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,5678,1,best_frame,6,nairobi:10,15.679997
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,5678,2,first,6,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,5678,2,mean,20,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,5678,2,max,20,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,5678,2,best_frame,26,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,5678,4,first,6,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,5678,4,mean,13,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,5678,4,max,5,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,5678,4,best_frame,30,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,5678,7,first,6,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,5678,7,mean,13,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,5678,7,max,11,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,isotropic,5678,7,best_frame,37,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,5678,1,first,1,nairobi:10,15.680001
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,5678,1,mean,1,nairobi:10,15.680001
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,5678,1,max,1,nairobi:10,15.680001
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,5678,1,best_frame,1,nairobi:10,15.680001
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,5678,2,first,1,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,5678,2,mean,3,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,5678,2,max,1,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,5678,2,best_frame,2,nairobi:10,15.679999
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,5678,4,first,1,nairobi:10,15.680000
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,5678,4,mean,1,nairobi:10,15.680000
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,5678,4,max,1,nairobi:10,15.680000
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,5678,4,best_frame,4,nairobi:10,15.680000
nairobi_query_0jIUlQnC_o05NHi_OMD_vg,direction,5678,7,first,1,nairobi:10,15.680000
