query_id,condition,serialisation,seed,eval_backbone,linf_projection,release_gain,max_abs_delta_prescale,mse_prescale,max_abs_delta_float,mse_float,clipped_frac_float,max_abs_delta_decoded,mse_decoded,bytes,top1,top5,top10,rank_of_positive
boston_query_-EHBZ4-3d6vENYYFm7mWEw,direction_eot,png,1234,resnet18,16.0,0.5822450722479475,16.00000762939453,46.252464294433594,9.315925598144531,15.679997444152832,0.0,9.81473159790039,15.764159202575684,106442,1.0,1.0,1.0,1
boston_query_-EHBZ4-3d6vENYYFm7mWEw,direction_eot,jpeg95,1234,resnet18,16.0,0.5822450722479475,16.00000762939453,46.252464294433594,9.315925598144531,15.679997444152832,0.0,18.303573608398438,15.74803638458252,33339,0.0,1.0,1.0,4
boston_query_-EHBZ4-3d6vENYYFm7mWEw,direction_eot,jpeg75,1234,resnet18,16.0,0.5822450722479475,16.00000762939453,46.252464294433594,9.315925598144531,15.679997444152832,0.0,28.78571319580078,15.201009750366211,10235,0.0,1.0,1.0,2
boston_query_-EHBZ4-3d6vENYYFm7mWEw,isotropic,float,1234,resnet18,,4.029646192680999,4.3588995933532715,0.9764028787612915,17.564823150634766,15.679998397827148,0.03024631179869175,17.564823150634766,15.679998397827148,0,0.0,1.0,1.0,5
boston_query_-EHBZ4-3d6vENYYFm7mWEw,isotropic,png,1234,resnet18,,4.029646192680999,4.3588995933532715,0.9764028787612915,17.564823150634766,15.679998397827148,0.03024631179869175,17.569198608398438,15.763218879699707,110791,0.0,1.0,1.0,5
boston_query_-EHBZ4-3d6vENYYFm7mWEw,isotropic,jpeg95,1234,resnet18,,4.029646192680999,4.3588995933532715,0.9764028787612915,17.564823150634766,15.679998397827148,0.03024631179869175,22.008926391601562,18.060808181762695,38674,1.0,1.0,1.0,1
boston_query_-EHBZ4-3d6vENYYFm7mWEw,isotropic,jpeg75,1234,resnet18,,4.029646192680999,4.3588995933532715,0.9764028787612915,17.564823150634766,15.679998397827148,0.03024631179869175,25.160728454589844,10.87088394165039,9606,0.0,1.0,1.0,2
cph_query_-CrgHhqoywCPgzsSAabnsw,direction,float,1234,resnet18,16.0,0.5995037081223926,16.00000762939453,43.62775421142578,9.592063903808594,15.680001258850098,0.0,9.592063903808594,15.680001258850098,0,0.0,0.0,0.0,28
cph_query_-CrgHhqoywCPgzsSAabnsw,direction,png,1234,resnet18,16.0,0.5995037081223926,16.00000762939453,43.62775421142578,9.592063903808594,15.680001258850098,0.0,10.090011596679688,15.764206886291504,108926,0.0,0.0,0.0,28
cph_query_-CrgHhqoywCPgzsSAabnsw,direction,jpeg95,1234,resnet18,16.0,0.5995037081223926,16.00000762939453,43.62775421142578,9.592063903808594,15.680001258850098,0.0,18.93999481201172,15.941520690917969,35717,0.0,0.0,0.0,24
cph_query_-CrgHhqoywCPgzsSAabnsw,direction,jpeg75,1234,resnet18,16.0,0.5995037081223926,16.00000762939453,43.62775421142578,9.592063903808594,15.680001258850098,0.0,33.13499450683594,16.329479217529297,11280,0.0,0.0,1.0,7
cph_query_-CrgHhqoywCPgzsSAabnsw,direction_eot,float,1234,resnet18,16.0,0.5685679585609633,16.00000762939453,48.5044059753418,9.097091674804688,15.680001258850098,0.0,9.097091674804688,15.680001258850098,0,0.0,0.0,1.0,8
cph_query_-CrgHhqoywCPgzsSAabnsw,direction_eot,png,1234,resnet18,16.0,0.5685679585609633,16.00000762939453,48.5044059753418,9.097091674804688,15.680001258850098,0.0,9.595001220703125,15.75754165649414,108317,0.0,0.0,1.0,8
cph_query_-CrgHhqoywCPgzsSAabnsw,direction_eot,jpeg95,1234,resnet18,16.0,0.5685679585609633,16.00000762939453,48.5044059753418,9.097091674804688,15.680001258850098,0.0,20.87499237060547,15.819674491882324,34886,0.0,0.0,1.0,7
cph_query_-CrgHhqoywCPgzsSAabnsw,direction_eot,jpeg75,1234,resnet18,16.0,0.5685679585609633,16.00000762939453,48.5044059753418,9.097091674804688,15.680001258850098,0.0,33.769989013671875,16.8915958404541,11285,0.0,0.0,1.0,7
cph_query_-CrgHhqoywCPgzsSAabnsw,isotropic,float,1234,resnet18,,3.62954723885365,4.9056620597839355,0.9951950311660767,17.80533218383789,15.680000305175781,0.0034613716416060925,17.80533218383789,15.680000305175781,0,0.0,0.0,0.0,14
cph_query_-CrgHhqoywCPgzsSAabnsw,isotropic,png,1234,resnet18,,3.62954723885365,4.9056620597839355,0.9951950311660767,17.80533218383789,15.680000305175781,0.0034613716416060925,17.55999755859375,15.774152755737305,112308,0.0,0.0,0.0,14
cph_query_-CrgHhqoywCPgzsSAabnsw,isotropic,jpeg95,1234,resnet18,,3.62954723885365,4.9056620597839355,0.9951950311660767,17.80533218383789,15.680000305175781,0.0034613716416060925,21.769989013671875,18.399717330932617,40638,0.0,0.0,0.0,14
cph_query_-CrgHhqoywCPgzsSAabnsw,isotropic,jpeg75,1234,resnet18,,3.62954723885365,4.9056620597839355,0.9951950311660767,17.80533218383789,15.680000305175781,0.0034613716416060925,27.879989624023438,12.488743782043457,10709,0.0,0.0,0.0,15
london_query_-WyzcGh-_EYVhI50Y9F08Q,direction,float,1234,resnet18,16.0,0.585388381295976,16.00000762939453,45.75709915161133,9.366218566894531,15.6799955368042,0.0,9.366218566894531,15.6799955368042,0,0.0,0.0,0.0,368
london_query_-WyzcGh-_EYVhI50Y9F08Q,direction,png,1234,resnet18,16.0,0.585388381295976,16.00000762939453,45.75709915161133,9.366218566894531,15.6799955368042,0.0,9.865005493164062,15.761371612548828,111035,0.0,0.0,0.0,366
london_query_-WyzcGh-_EYVhI50Y9F08Q,direction,jpeg95,1234,resnet18,16.0,0.585388381295976,16.00000762939453,45.75709915161133,9.366218566894531,15.6799955368042,0.0,18.81999969482422,16.019287109375,37320,0.0,0.0,0.0,310
london_query_-WyzcGh-_EYVhI50Y9F08Q,direction,jpeg75,1234,resnet18,16.0,0.585388381295976,16.00000762939453,45.75709915161133,9.366218566894531,15.6799955368042,0.0,32.18499755859375,19.14398193359375,12712,0.0,0.0,0.0,306
london_query_-WyzcGh-_EYVhI50Y9F08Q,direction_eot,float,1234,resnet18,16.0,0.5597092820600118,16.00000762939453,50.051944732666016,8.955352783203125,15.679997444152832,0.0,8.955352783203125,15.679997444152832,0,0.0,0.0,0.0,233
london_query_-WyzcGh-_EYVhI50Y9F08Q,direction_eot,png,1234,resnet18,16.0,0.5597092820600118,16.00000762939453,50.051944732666016,8.955352783203125,15.679997444152832,0.0,9.455001831054688,15.757012367248535,110813,0.0,0.0,0.0,234
