query_id,condition,purifier,draw,correct_rank,correct_place,psnr_to_clean
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,direction,2,1,amman:32,39.7984
amman_query_-t_-moqpBTWSiKU7mS-lgQ,clean,none,0,28,amman:23,
amman_query_-t_-moqpBTWSiKU7mS-lgQ,isotropic,none,0,35,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,isotropic,isotropic,0,31,amman:23,44.9080
amman_query_-t_-moqpBTWSiKU7mS-lgQ,isotropic,none,1,27,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,isotropic,isotropic,1,28,amman:23,44.8716
amman_query_-t_-moqpBTWSiKU7mS-lgQ,isotropic,none,2,36,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,isotropic,isotropic,2,27,amman:23,44.8773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,direction,none,0,26,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,direction,direction,0,29,amman:23,41.4017
amman_query_-t_-moqpBTWSiKU7mS-lgQ,direction,none,1,28,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,direction,direction,1,33,amman:23,41.6051
amman_query_-t_-moqpBTWSiKU7mS-lgQ,direction,none,2,16,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,direction,direction,2,37,amman:23,41.4821
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,none,0,43,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,hardened,0,42,amman:23,40.3917
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,direction,0,44,amman:23,40.7023
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,none,1,33,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,hardened,1,56,amman:23,40.5234
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,direction,1,58,amman:23,40.8038
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,none,2,37,amman:23,36.1773
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,hardened,2,74,amman:23,40.4467
amman_query_-t_-moqpBTWSiKU7mS-lgQ,hardened,direction,2,73,amman:23,40.7344
amman_query_0-2jyV8XAzdAOYMkdyQVLw,clean,none,0,26,amman:6,
